Variety,Subgroup,Family,ISO639,Glottolog_id,AIATSISCode,StdLangID,StdLanguageName,OriginalForm,PhonemicisedIPA,Std_Gloss,Author,OriginalGloss,OriginalPofSpeech,Latitude,Longitude,Reconstruction_Form,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"burrul, -bidi",purul,big,"Ash, A. and Lissarrague, A. and Giacon, J",big,Adj,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,yii-li,jiːli,bite,"Ash, A. and Lissarrague, A. and Giacon, J",bite,V,-29.84291122,149.806501,*yii-li,Central-NSW,bite,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,buluuy,puluːj,black,"Ash, A. and Lissarrague, A. and Giacon, J",black,Adj,-29.84291122,149.806501,*bulu:y,Central-NSW,black,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gayla-y,kajlaj,be burning,"Ash, A. and Lissarrague, A. and Giacon, J",burn,Vi,-29.84291122,149.806501,*kayla-y,N/A,burn,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,galiya-y,kalijaj,climb,"Ash, A. and Lissarrague, A. and Giacon, J",climb,V,-29.84291122,149.806501,*kaliya-y,N/A,climb,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,yu-gi,juki,"cry, weep","Ash, A. and Lissarrague, A. and Giacon, J",cry,Vi,-29.84291122,149.806501,*yu-ki,N/A,cry,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,garra-li,karali,cut,"Ash, A. and Lissarrague, A. and Giacon, J",cut,Vt,-29.84291122,149.806501,*karra-li,N/A,cut,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,maadhaay,maːt̪aːj,dog,"Ash, A. and Lissarrague, A. and Giacon, J",dog,N,-29.84291122,149.806501,*ma:dha:y,N/A,dog,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ngadaa,ŋataː,below,"Ash, A. and Lissarrague, A. and Giacon, J","down, below",Adv,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ngarribaa,ŋaripaː,east,"Ash, A. and Lissarrague, A. and Giacon, J",east,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dha-li,t̪ali,eat,"Ash, A. and Lissarrague, A. and Giacon, J",eat,Vt,-29.84291122,149.806501,*ca,N/A,eat,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gawu,kawu,egg,"Ash, A. and Lissarrague, A. and Giacon, J",egg,N,-29.84291122,149.806501,*kapu,N/A,egg,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,bundaa-gi,puntaː.ki,fall,"Ash, A. and Lissarrague, A. and Giacon, J",fall,Vi,-29.84291122,149.806501,*punta:-ki,N/A,fall,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,wamu,wamu,fat (n),"Ash, A. and Lissarrague, A. and Giacon, J",grease,N,-29.84291122,149.806501,*wamu,N/A,"fat, grease",
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"dhuu, wii",t̪uː,fire,"Ash, A. and Lissarrague, A. and Giacon, J",fire,N,-29.84291122,149.806501,*cu:,N/A,smoke,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,banhaayal,pan̪aːjal,fly,"Ash, A. and Lissarrague, A. and Giacon, J",fly,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"dhuwarr, yuul",t̪uwar,vegetable food,"Ash, A. and Lissarrague, A. and Giacon, J",vegetable food,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ngulu,ŋulu,forehead,"Ash, A. and Lissarrague, A. and Giacon, J",forehead,N,-29.84291122,149.806501,*ŋulu,N/A,forehead,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,wuu-rri,wuː.ri,give,"Ash, A. and Lissarrague, A. and Giacon, J",give,V,-29.84291122,149.806501,*wu:-rri,N/A,give,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhaymaarr,t̪ajmaːr,ground,"Ash, A. and Lissarrague, A. and Giacon, J",ground,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,maa,maː,hand,"Ash, A. and Lissarrague, A. and Giacon, J",hand,N,-29.84291122,149.806501,*mara-2,N/A,hand,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhaygal,t̪ajkal,head,"Ash, A. and Lissarrague, A. and Giacon, J",head,N,-29.84291122,149.806501,*thaykal,N/A,hair,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,winanga-li,winaŋali,hear,"Ash, A. and Lissarrague, A. and Giacon, J",hear,V,-29.84291122,149.806501,*winanga-li,N/A,hear,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,buma-li,pumali,hit (with hand),"Ash, A. and Lissarrague, A. and Giacon, J",hit (with hand),Vt,-29.84291122,149.806501,*puma-li,N/A,hit,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,yuulngin,juːlŋin,hungry,"Ash, A. and Lissarrague, A. and Giacon, J",hungry,Adj,-29.84291122,149.806501,*yu:lŋin,N/A,hungry,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ngaya,ŋaja,1sg,"Ash, A. and Lissarrague, A. and Giacon, J",I,Pro,-29.84291122,149.806501,*naya,N/A,I,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"garril, girraa",karil,leaf,"Ash, A. and Lissarrague, A. and Giacon, J",leaf,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gana,kana,liver,"Ash, A. and Lissarrague, A. and Giacon, J",liver,N,-29.84291122,149.806501,*kana-2,N/A,liver,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,guyaarr,kujaːr,long,"Ash, A. and Lissarrague, A. and Giacon, J",long,Adj,-29.84291122,149.806501,*kura:rr,N/A,long,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"dhii, dhinggaa",t̪iː,animal meat,"Ash, A. and Lissarrague, A. and Giacon, J","meat, animal",N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,baaluu,paːluː,moon,"Ash, A. and Lissarrague, A. and Giacon, J",moon,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gayrr,kajr,name,"Ash, A. and Lissarrague, A. and Giacon, J",name,N,-29.84291122,149.806501,*kayrr,N/A,name,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,-nga,.ŋa,"now, today","Ash, A. and Lissarrague, A. and Giacon, J","now, today",Adv,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"biirr, biyarr, milan, -DHuul",piːr,one,"Ash, A. and Lissarrague, A. and Giacon, J",one,Num,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhayn,t̪ajn,Aborigine,"Ash, A. and Lissarrague, A. and Giacon, J","person, Aborigine",N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"gulungguluu, nhuwi",kuluŋkuluː,rotten,"Ash, A. and Lissarrague, A. and Giacon, J",rotten,Adj,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ngarra-li,ŋarali,see,"Ash, A. and Lissarrague, A. and Giacon, J",see,V,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,buyaduul,pujatuːl,short,"Ash, A. and Lissarrague, A. and Giacon, J",short,Adj,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,yilawa-y,jilawaj,sit,"Ash, A. and Lissarrague, A. and Giacon, J",sit,V,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gunagala,kunakala,sky,"Ash, A. and Lissarrague, A. and Giacon, J",sky,N,-29.84291122,149.806501,*gunagala,N/A,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"badjin, dhugaay, -DHuul",pacin,small,"Ash, A. and Lissarrague, A. and Giacon, J",small,Adj,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhuyu,t̪uju,snake,"Ash, A. and Lissarrague, A. and Giacon, J",snake,N,-29.84291122,149.806501,*thurruŋ,N/A,snake,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhadhin,t̪at̪in,south,"Ash, A. and Lissarrague, A. and Giacon, J",south,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,guwaa-li,kuwaː.li,speak,"Ash, A. and Lissarrague, A. and Giacon, J",speak,V,-29.84291122,149.806501,*kuwa:-li,N/A,speak,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,bilaarr,pilaːr,spear,"Ash, A. and Lissarrague, A. and Giacon, J",spear,N,-29.84291122,149.806501,pila:rr,N/A,spear,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhubil,t̪upil,saliva,"Ash, A. and Lissarrague, A. and Giacon, J",spit,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gawubarray,kawuparaj,star,"Ash, A. and Lissarrague, A. and Giacon, J",star,N,-29.84291122,149.806501,*kawuparray,N/A,star,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,maayama,maːjama,stone,"Ash, A. and Lissarrague, A. and Giacon, J",stone,N,-29.84291122,149.806501,*ma:yama,N/A,stone,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"dhuni, yaay, yayaay",t̪uni,sun,"Ash, A. and Lissarrague, A. and Giacon, J",sun,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"dhiil, dhun",t̪iːl,tail,"Ash, A. and Lissarrague, A. and Giacon, J",tail,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,nhalay,n̪alaj,this,"Ash, A. and Lissarrague, A. and Giacon, J",this,D,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"giniy, muyaan",kinij,tree,"Ash, A. and Lissarrague, A. and Giacon, J",tree,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,bulaarr,pulaːr,two,"Ash, A. and Lissarrague, A. and Giacon, J",two,Num,-29.84291122,149.806501,*pula,N/A,they (Du),
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gungan,kuŋan,water,"Ash, A. and Lissarrague, A. and Giacon, J",water,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ngadaa,ŋataː,west,"Ash, A. and Lissarrague, A. and Giacon, J",west,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,minya,miɲa,what?,"Ash, A. and Lissarrague, A. and Giacon, J",what?,Pro,-29.84291122,149.806501,*miña,N/A,what,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,minyaaya,miɲaːja,where?,"Ash, A. and Lissarrague, A. and Giacon, J",where?,Adv,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"ngaandu, ngaana, ngaandi",ŋaːntu,who,"Ash, A. and Lissarrague, A. and Giacon, J",who?,Pro,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,mayrraa,majraː,wind,"Ash, A. and Lissarrague, A. and Giacon, J",wind,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"yinarr, wirringgaa",jinar,woman,"Ash, A. and Lissarrague, A. and Giacon, J",woman,N,-29.84291122,149.806501,*yinarr,N/A,woman,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,balu-gi,paluki,die,"Ash, A. and Lissarrague, A. and Giacon, J",die,V,-29.84291122,149.806501,*palu-ki,N/A,die,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gaa-gi,kaː.ki,take something,"Ash, A. and Lissarrague, A. and Giacon, J",take,Vt,-29.84291122,149.806501,*ka:,N/A,carry,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,wana-gi,wanaki,throw,"Ash, A. and Lissarrague, A. and Giacon, J",throw,V,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhu-rri,t̪uri,spear,"Ash, A. and Lissarrague, A. and Giacon, J",spear,N,-29.84291122,149.806501,*thu-rri,N/A,spear,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gindama-y,kintamaj,laugh,"Ash, A. and Lissarrague, A. and Giacon, J",laugh,V,-29.84291122,149.806501,*kintama-y,N/A,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gaba,kapa,good,"Ash, A. and Lissarrague, A. and Giacon, J",good,Adj,-29.84291122,149.806501,*kapa,N/A,good,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gagil,kakil,bad,"Ash, A. and Lissarrague, A. and Giacon, J",bad,Adj,-29.84291122,149.806501,*kaca,N/A,rotten,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,mawu-gi,mawuki,dig,"Ash, A. and Lissarrague, A. and Giacon, J",dig,V,-29.84291122,149.806501,*mawu-ki,N/A,dig,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"gaawal, mabun",kaːwal,creek,"Ash, A. and Lissarrague, A. and Giacon, J",creek,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,-ngayi-y,ŋajij,tomorrow,"Ash, A. and Lissarrague, A. and Giacon, J",tomorrow,Adv,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gulibaa,kulipaː,three,"Ash, A. and Lissarrague, A. and Giacon, J",three,Num,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"guwiin, guwiinbaa",kuwiːn,"near, close by","Ash, A. and Lissarrague, A. and Giacon, J",near,Adv,-29.84291122,149.806501,*kuwi:npa:,N/A,near,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,nguu,ŋuː,3sg,"Ash, A. and Lissarrague, A. and Giacon, J",he,Pro,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,barran,paran,boomerang,"Ash, A. and Lissarrague, A. and Giacon, J",boomerang,N,-29.84291122,149.806501,*parran,N/A,boomerang,or cognate with 4985?
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,burriin,puriːn,shield,"Ash, A. and Lissarrague, A. and Giacon, J",shield,N,-29.84291122,149.806501,*purri:n,N/A,shield,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,wamara,wamaɹa,spearthrower,"Ash, A. and Lissarrague, A. and Giacon, J",spearthrower,N,-29.84291122,149.806501,*wamar(r)a,N/A,spearthrower,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,yadhaarr,jat̪aːr,feather,"Ash, A. and Lissarrague, A. and Giacon, J",feather,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,mudhay,mut̪aj,Possum,"Ash, A. and Lissarrague, A. and Giacon, J",possum,N,-29.84291122,149.806501,*muthay,N/A,possum,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gulayaali,kulajaːli,pelican,"Ash, A. and Lissarrague, A. and Giacon, J",pelican,N,-29.84291122,149.806501,*kulaya:li,N/A,pelican,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ngaaluurr,ŋaːluːr,fish,"Ash, A. and Lissarrague, A. and Giacon, J",fish,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,mungin,muŋin,mosquito,"Ash, A. and Lissarrague, A. and Giacon, J",mosquito,N,-29.84291122,149.806501,*muŋin,N/A,mosquito,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,buunhu,puːn̪u,grass,"Ash, A. and Lissarrague, A. and Giacon, J",grass,N,-29.84291122,149.806501,*pu:nhu,N/A,grass,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"baama, gundaa",paːma,cloud,"Ash, A. and Lissarrague, A. and Giacon, J",cloud,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"gayaay, gumbugan",kajaːj,sand,"Ash, A. and Lissarrague, A. and Giacon, J",sand,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,madhanbaa,mat̪anpaː,heavy,"Ash, A. and Lissarrague, A. and Giacon, J",heavy,Adj,-29.84291122,149.806501,*manthanpa:,N/A,heavy,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,gabanbaa,kapanpaː,light,"Ash, A. and Lissarrague, A. and Giacon, J",light,N,-29.84291122,149.806501,*kapanpa:,N/A,light,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,balal,palal,dry,"Ash, A. and Lissarrague, A. and Giacon, J",dry,Adj,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ganay,kanaj,digging stick,"Ash, A. and Lissarrague, A. and Giacon, J","yamstick, digging stick",N,-29.84291122,149.806501,*kana,N/A,digging stick,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,biiwii,piːwiː,goanna,"Ash, A. and Lissarrague, A. and Giacon, J",goanna,N,-29.84291122,149.806501,*pi:wi:,N/A,goanna,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,yaluu,jaluː,again,"Ash, A. and Lissarrague, A. and Giacon, J",again,Adv,-29.84291122,149.806501,*yalu,N/A,there,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"garigari, giyal, gun.gun",kaɹikaɹi,be afraid,"Ash, A. and Lissarrague, A. and Giacon, J","afraid (be)(V, Adj)",Vi,-29.84291122,149.806501,*karikari,Central-NSW,afraid (be),
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,murrun,murun,alive,"Ash, A. and Lissarrague, A. and Giacon, J",alive,Adj,-29.84291122,149.806501,*murrun,NSW areal,alive,any more recs to this level?
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"ganungawu, gurrugurru, -aaba-li",kanuŋawu,all,"Ash, A. and Lissarrague, A. and Giacon, J",all,Num,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhanduwi-y,t̪antuwij,sleep,"Ash, A. and Lissarrague, A. and Giacon, J",sleep,Vi,-29.84291122,149.806501,*thantuwi-y,N/A,sleep,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,bunduurraa,puntuːraː,bark canoe,"Ash, A. and Lissarrague, A. and Giacon, J",canoe (bark),N,-29.84291122,149.806501,*puntu:rra:,N/A,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhinawan,t̪inawan,Emu,"Ash, A. and Lissarrague, A. and Giacon, J",emu,N,-29.84291122,149.806501,*cinawan,Central-NSW,emu,probably loan in Badjiri
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,baliyaa,palijaː,cold,"Ash, A. and Lissarrague, A. and Giacon, J",cold (be),Adj,-29.84291122,149.806501,paliya:,N/A,cold (be),
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,maayn,maːjn,dingo,"Ash, A. and Lissarrague, A. and Giacon, J",dingo,N,-29.84291122,149.806501,*marayn,N/A,dingo,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,bigibila,pikipila,Echidna,"Ash, A. and Lissarrague, A. and Giacon, J",echidna,N,-29.84291122,149.806501,*pikipila,N/A,echidna,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,burraalga,puraːlka,Brolga,"Ash, A. and Lissarrague, A. and Giacon, J",brolga (native companion),N,-29.84291122,149.806501,*purrarlka,N/A,brolga,why final a? (CB)
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"dhuuyaay, yiyabiyaay",t̪uːjaːj,fire sticks,"Ash, A. and Lissarrague, A. and Giacon, J",fire sticks,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"galaarr, gulaarr",kalaːr,how?,"Ash, A. and Lissarrague, A. and Giacon, J",how?,Adv,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhaya,t̪aja,older brother,"Ash, A. and Lissarrague, A. and Giacon, J",brother (elder),N,-29.84291122,149.806501,*thaya,N/A,brother (elder),
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,galumaay,kalumaːj,younger brother,"Ash, A. and Lissarrague, A. and Giacon, J",brother (younger),N,-29.84291122,149.806501,*kaluma:y,N/A,brother (younger),
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,baawaa,paːwaː,older sister,"Ash, A. and Lissarrague, A. and Giacon, J",sister (older),N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"gunii, gunidjarr, ngambaa",kuniː,mother,"Ash, A. and Lissarrague, A. and Giacon, J",mother,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,"biiyalaa, buwadjarr, yugin",piːjalaː,father,"Ash, A. and Lissarrague, A. and Giacon, J",father,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,baagii,paːkiː,mother's mother,"Ash, A. and Lissarrague, A. and Giacon, J",mother’s mother,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhaadhaa,t̪aːt̪aː,mother's father,"Ash, A. and Lissarrague, A. and Giacon, J",mother’s father,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,ngaagii,ŋaːkiː,father's mother,"Ash, A. and Lissarrague, A. and Giacon, J",father’s mother,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,dhilaagaa,t̪ilaːkaː,father's father,"Ash, A. and Lissarrague, A. and Giacon, J",father’s father,N,-29.84291122,149.806501,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,garruu,karuː,mother's brother,"Ash, A. and Lissarrague, A. and Giacon, J",mother’s brother,N,-29.84291122,149.806501,*karru:,N/A,mother's brother,
